comment,label
cho m xin địa chỉ và shop đc kom m cần đến mua cho tiện ạ muốn nt cho shop mà trang củng shop củng ko hiện biểu tượng chát,0
chưa sử dụng nên chưa biết chất lượng ra sao,0
gãy bìa,-1
mình dùng 1 lần đã thấy gàu giảm rõ rệt dùng thường xuyên thì hết hẳn luôn,1
thái độ người bán hàng rất tệ,-1
máy vắt đẹp êm quá re,1
giao nhanh tốt cho 5sao,1
quần ok lắm vừa vặn vải thoáng mát giá hợp lý,1
hàng đóng gói kỹ còn chất lượng thì chưa biết kiểm tra như thế nào,0
đã nhận đủ hàng cả đồ khuyến mãi xem review thấy khá là ok nên mua dùng thử xem thế nào,1
mình mua bình hiệu sunhouse mà sao lại gửi về loại khác là sao ạ không hiểu nổi,-1
phê dùng nhiều rồi mà bây h mới review có tâm tý cho durex bán chạy nhé,1
lần đầu tiên mình thấy tự tin dán lun 2 cái đt như vậy k quá mất thời gian,1
hàng chất lượng kém bong tróc da quanh miệng túi và quai mùi quá hôi ngàn lần ko nên mua,-1
ấm bị trầy xước đáy lòng ấm,-1
nội dung sách thì không bàn cơ mà mua sách ở tiki trading dù giá có rẻ hơn tí mà chất lượng đóng gói rất thất vọng sách lúc giao về bị móp méo tệ hại ở 1 đầu gáy thêm vài dấu xước trên mặt nữa khuyên mn nên bỏ thêm mười mấy k đặt chỗ khác tốt hơn,-1
mùi tinh dầu thơm lọ nhỏ xinh xinh giao hàng nhanh nắp đóng kín rất cẩn thận ba mình thích mùi này,1
chất lượng khá ổn giao hàng đúng ngày,1
cảm ơn shop shop rất tận tình tư vấn và giao hàng đúng chính hãng,1
shop đóng gói sản phẩm cẩn thận giá lại rẻ nữa sẽ mua thêm,1
hàng giao nhanh chất lượng tốt đáng mua đóng gói cẩn thận,1
sách nội dung dễ đọc dễ tiếp cận với mọi lứa tuổi hiểu rõ hơn về bản thân và quan điểm làm việc như làm người,1
mỏng nhẹ mât đbxjjsbshshszbzhsbzhsbszbsbsbzbxvxvxvxvxvxv,1
sách bị in lệch rất nhiều trang gần nửa quyển tầm 2 6 có chỗ đậm chỗ nhạt vẫn đọc được mik bị ocd nhưng nội dung khá hay chất lượng và đáng tiền mọi người nên đọc quyển này ebook mua sách,-1
balo tốt đẹp chất liệu dày dặn mọi người nên mua,1
tay chắc chắn mới cứng cáp dễ lắp ráp giao hàng nhanh,1
bình giao nhanh đóng gói cẩn thận phù hợp mang nước uống văn phòng hoặc mang nước pha sữa cho con,1
nội dung thực tế viết dễ hiểu,1
thân máy chắc chắn vệ sinh dễ dàng động cơ hơi yếu nhưng không sao vẫn ok,1
mình mới đọc chương đầu thì cản thấy nội dung khá thú vị,1
giao hàng nhanh đóng gói cẩn thận tiếp tục ủng hộ tiki,1
sản phẩm khá là ok giữ nhiệt khá lâu không bị tươm nước khi giữ lạnh hàng lock lock luôn tạo sự tin tưởng cho người tiêu dùng,1
trình duyệt xuất đơn hàng sai mà tôi không cẩn thận kiểm tra lại tôi muốn đổi lại sản phẩm khác với độ cận như sau tr 2 0 và ph 1 5,-1
sản phẩm ok quà tặng đẹp và rất ý nghĩa,1
ok nhưng giao thiếu mình 1 miếng thép đệm 3 4 miếng,-1
hàng giống hình như đáy có vết dơ,-1
sâch có bọc seal giao hàng đúng hẹn,1
hàng đúng như mô tả quần mặc thoải mái co giãn tốt,1
giao hàng nhạnhhhhhhhhhh sản phẩmmm chất lượng có quà tặng kèm đầy đủ như hìnhhhhh dễ thương,1
gói hàng kỹ vải mềm nói chung là ổn trong tầm tiền 139k tiki thì giao hàng sớm shop trên tiki vẫn uy tín nhất,1
ấm nấu nhanh nhưng mình mua mộ thời gian tháng thì đáy ấm xuất hiện vết oxy hóa ra teng nếu sử dụng lâu dần sẽ gây ảnh hưởng ko tốt cho sức khỏe mình rất tin dùng sản phẩm của l l nên chọn bình đun này thật sự rất thất vọng nhà mình có em bé nên hay dùng bình đun này để đun nước pha sữa lock and lock nên xem lại mã hàng này nếu bị lỗi thì nên thu hồi tránh gây ảnh hưởng đến sức khỏe khách hàng về lâu dài xin cảm ơn,-1
thất vọng tiki cả 1 hệ thống thương mại điện tử lớn như vậy mà làm ăn không có 1 tí trách nhiệm nào đơn mình đặt 2 sản phẩm đã thanh toán trước mà bên tiki giao thiếu 1 sản phẩm là cuốn này mình đã gửi đơn khiếu nại lên email tiki có cả ảnh và video quay lúc bóc hàng tiki giao thiếu vậy mà đợt 1 tuần trời mới có email phản hồi lại là tiki từ chối giao bù sản phẩm thiếu và báo là check camera bên đóng gói là đã giao đủ sẽ không có giao bù bay hoàn tiền lại cả mình có thắc mắc lên tiki thì cskh cực tệ trả lời chỉ dùng tin nhắn tự động lúc nói vấn đề thì lảng tránh không muốn trả lời rồi tự ngắt kết nối khi khách hàng vẫn đang nói chuyện cứ bảo đợi rồi sẽ hỗ trợ nhưng thực ra là không có hỗ trợ gì hết thái độ làm việc không có 1 tí nào gọi là chuyên nghiệp hết cả chỉ giỏi ăn chặn tiền khách hàng,-1
đã vắt thử máy vắt kiệt nhanh chạy êm khá thích,1
đẹp như hình minh hoạ,1
sài rất oke ny và mình rất sướng,1
giao hàng nhanh đóng gói cẩn thận mình thích là không có ghi tên sảng phẩm,1
sách hay và hữu ích,1
đóng gói chất lượng và kỹ càng giao hàng đúng thời gian nhận sách ngày 23 06 2022,1
dùng cũng tốt giá hạt rẻ nhưng so với các dòng khác thì cũng samsam,1
nút bên phải phải ấn mạnh nó mới ăn trong khi bên trái vẫn bình thường,-1
mình bị mất 2 nắm vắt cam lock and lock thì liệu có hàng mua lại không vậy,0
sản phẩm chính hãng giao hàng khá nhanh,1
cũng ok,0
mẫu mã đẹp nhưng khg có nút để mở nắp bất tiện,-1
rất thích có che tên sp shipper dễ thương,1
mua nhiều r nên k cần quảng cáo thêm ha,1
rất hài lòng với sản phẩm và chính sách bảo hành máy hư đã đổi máy mới dù đã dùng 1 năm hơn,1
êm ôm không rít mồ hôi,1
cũng được chất liệu chưa ok lắm,0
chất liệu an toàn thấm hút tốt mùi dịu nhẹ,1
chất lượng sản phẩm ok nhưng do vận chuyển ẩu nên hộp bị móp méo nhiều,1
áo mặc khá đẹp chất vải dày giao đúng màu đúng size,1
lần này giao lại móp méo hở rách,-1
size m mà như cho người 70kg mặc,-1
giao hàng quá chậm từ khi đặt tới khi nhận hàng gần 2 tuần,-1
hàng rẻ nên chất lượng cũng không được tốt,-1
sản phẩm giống hình nhỏ gọn,-1
giao hàng nhanh đóng gói kỹ chất lượng chưa biêt,1
sữa đặc ngon béo phù hợp để dùng pha cà phê các món bánh ngọt giá cả hợp lý,1
hiệu quả,1
cho mình hỏi nắp gài mở kiểu sao ạ mong shop hướng dẫn cho mình nhé,-1
nhỏ xinh gọn,1
sản phẩm giống như quang cao đóng gói cẩn thận đẹp long lanh,1
giao hàng nhanh đóng gói cẩn thận hàng chất lượng tốt,1
giao hàng nhanh chất lượng rất ok,1
tuyệt vời 5 sao,1
bình dùng ok nhưng phần nắp sơn dễ bóng,1
sp tốt nhé,1
đặt màu hồng nhưng giáo màu ngà,-1
bình đẹp giao đúng gói hàng cẩn thận thời gian giao nhanh tôi luôn hài lòng khi mua ở tiki,1
vừa hết 1 năm bảo hành thì hỏng,-1
hoàn thiện tốt nhưng phần ruột bên trong của bình siêu tốc vẫn bằng nhựa nếu bằng inox thì tốt hơn nhiều,0
giá rất cạnh tranh so với mặt bằng chung trên thị trường luôn ủng hộ shop,1
đúng nhu cầu,1
kiến ăn thì chết tại đó chưa thấy về ổ và chết lây,-1
mua về dùng được thời gian mà giờ khay bên trong bị rỉ sét giờ muốn mua cai đó thay vào ko biết mua ở đâu ai biết chỉ dùm cam on,-1
hàng lỗi không sử dụng được,-1
e xài đc 1 tuần thì bị liệt có bảo hành ko ạ,-1
đúng sp,1
tất mang êm thoáng đã mua lần 2,1
giao sản phẩm bị mốp mặc dù gói ghém cẩn thận bên ngoài,-1
đóng gói quá tệ bìa bị bong chóc 1 sao,-1
sản phẩm tốt như mô tả đóng gói gọn giao hàng nhanh,1
như hình chất lượng dễ tháo lắp,1
sản phẩm tốt giá phải chăng giao nhanh,1
một góc nhìn mới về đời sống những điều quá quen thuộc tưởng chừng như một lẽ dĩ nhiên nhưng dưới góc nhìn của giản tư trung thì đó lại là một vấn đề đáng suy ngẫm,1
mình muốn trả hàng vì hàng xước và lỗi,-1
nồi cx tạm ổn nhưng các lò xo và chốt hơi lỏng lẻo,0
bcs xịn lắm con tôi năm nay 1 tuổi rồi,1
sản phẩm dùng ngon kéo dài 80 số với loại khác vợ khen cả nhà đều vui,1
giao hàng nhanh date xa,1
giao hàng nhanh chất lượng sản phẩm đep đóng gói cẩn thận sẽ ủng hộ shop lâu dài,1
khi tôi dùng với thao tác nhiều và nhanh thì cảm thấy chuột không được chuẩn xác ví dụ như chơi game tôi muốn hỏi là như vậy có phải là lỗi không hay chuột quang nào cũng vậy,-1
nhận hàng cũng ngỡ ngàng với chất lượng giá rẻ mà chất lượng thấy rất tốt vải mềm mại mặc sướng thoải mái dễ chịu rất ưng ý ủng hộ,1
hàng đóng gói chắc chắn giao nhanh hơn lịch dự kiến dùng tốt,1
hàng tốt như quảng cáo,1
dùng sữa nan vàng khỏi lo về nguồn gốc chất lượng sữa được nhập nguyên từ đức bởi nhà nestle,1
có người giới thiệu cho mình đọc và thực sự nó cũng rất tốt câu từ không quá khó hiểu nên mua về đọc thử nhé mọi người,1
sp bj uot thoi han ok,0
giu nhiet tot can ban mua di khong lam dau nhe,1
chất vải mỏng thoáng phù hợp đi mùa hè,-1
đã mua lần thứ n rồi tuy gội tóc hơi khô nhưng giảm gàu ko bị ngứa,1
hàng rởm mùi hắc ko thơm dịu như hàng xịn chính hãng đã dùng trước đây,-1
máy mua đu ng sau 15 nga y la hư trong khi lâu lâu mơ i xài hư ngơ nga ng luôn,-1
ship trong 2h nên siêu nhanh hàng chính hãbg shop k để tên sp nên rất rất hài lòng sẽ mua thêm khi sài hết date siêu xa,1
thuốc tốt nhưng phải chịu khó cách 34 ngày lại đi nhỏ thuốc 1 lần,0
balo kiểu đẹp giao hàng nhanh,1
mình đặt trong khung giờ khuyến mãi nhưng khi nhận hàng thì kg có gì shop trả lời là số lượng có hạn là mình thấy kg hợp lý vì mình mua trong khung giờ vẫn còn khuyến mãi,-1
châ t lươ ng thi đươ c giao ha ng hơi trê xi u tiki đa go i điê n thông ba o trươ c vi ti nh hi nh di ch bê nh ha i lo ng 4 95 5,1
giao hàng nhanh đóg gói kĩ mua hàng của tiki mình cưc yên tâm luôn ạ,1
tốt cả về chất lượng sản phẩm lẫn thời gian fiao hàng sẽ tiếp tục mua,1
gửi hàng thiếu quà khuyến mãi đến hôm nay vẫn chưa nhận được,-1
ko như quảng cáo ko thông đc,-1
nắp k được vặn chặt,-1
nên mua nha các mẹ bỉm,1
bình tốt mở nhiều lần trong ngày đá vẫn giữ lạnh được hơn 12 tiếng,1
cũng ok lúc đăt ko nghỉ giấy loại mini,0
okey hay cả lều thôi đừng có đọc nha,1
bình đựng có dung tích lớn và giữ lạnh tốt,1
sách rất hay nhưng bị lỗi trang in 15 trang trùng nhau làm người đọc bị mất 15 trang khác không được đọc,-1
thấy giống hình mua có cái giao hơi lâu,0
vận chuyển rớt thiếu 1 con ốc,-1
đóng gói kỹ còn chất lượng chưa thể đánh giá chi tiết được vì ko biết kiểm tra đối chiếu,0
ok ok oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke oke,1
hàng tốt và giữ nhiệt tốt để nước nóng từ tối hôm trước đến chiều hôm sau vẫn nóng,1
câu chuyện khai minh rất hay đáng đọc,1
kiểu dáng và màu sắc đẹp như q cáo hài lòng,1
sách rấtxđẹp,1
đánh giá không tính điểm hộp bị móp vỡ có dấu hiệu móc hàng ra xem rất không hài lòng,-1
tạm được cà phê có mùi khét nhẹ,0
cái bình của em không có cái để lấy màng lọc ra ngoài ạ,-1
tặng bình nước sao ko thấy vậy shop,-1
chất lượng lắm mọi người ạ nói chung hài lòng về sản phẩm ko có j để phải chê cả mình cần nhận xu nữa ạ hihi cảm ơn tiki nhé tin tiki nhiều,1
bị lỗi đèn có được đổi lại không ạ,-1
hsd còn lâu thời gian giao hàng nhanh 3 ngầy đã nhận đc hàngg,1
giao hàng quá nhanh,1
kinda xịn xò và tốt á rất thíchhhh,1
hàng tốt giao hàng nhanh chất lượng tốt mẫu mã đẹp nên mua,1
âm thanh quá hay,1
sản phẩm như shop đăng,1
đã chờ đợi cuốn sách của thầy từ lâu nay mới có dịp đọc những ví dụ cực kì đơn giản và dễ hiểu giúp mình ứng dụng đc cho tài chính cá nhân cảm ơn thầy nhiều,1
chất lượng ấm tốt chỉ khó chịu cái nắp ấp phải giật mạnh mới ra chứ ko phải bấm vào rồi kéo nhẹ,0
thành phần dinh dưỡng cao tăng sức đề kháng xương khớp cho tuổi trung niên loãng xương bổ xung calci cho người già giao hàng nhanh 24 h tiki miễn phí ship moca giảm giá thương hiệu tin dùng,1
tai nghe to khi đeo hay bị rớt,-1
mình đã dùng tiki tròn 10 năm và mua rất nhiều sản phẩm mình yêu cầu trả hàng và xoá app,-1
không gọi giao hàng không kiểm tra app là không biết đã giao hàng,-1
giao hàng nhanh hài lòng,1
sp giá 750k mà hàng dỏm sử dụng 1 thời gian nồi có hiện tượng gỉ,-1
